Name,Link
"Wilke, Richard",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=30940
"Wilke, Ulfert",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=3401
"Wilkes, Harriet",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=3402
"Wilkes, John",https://web.archive.org/web/20120921175728/http://www.nga.gov/cgi-bin/tsearch?artistid=8206
"Wilkie, David, Sir",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=1977
"Will, Johann Georg",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=3403
"Willaerts, Cornelis",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=5894
"Willaerts, Cornelis Adamsz",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=5894
"Wille, Johann Georg",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=3403
"Wille, Pierre Alexandre",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=3404
"Willette, Adolphe Léon",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=17835
"Williams, Donald",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=8207
"Williams, Edward D.",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=8208
"Williams, Esther",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=8209
"Williams, Hiram",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=3405
"Williams, James W.",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=30462
"Williams, John Michael",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=6277
"Williams, Micah",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=1978
"Williams, Mildred Emerson",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=34137
"Williams, Robert",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=6329
"Williams, Roy",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=8210
"Williams, Sarah F.",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=8211
"Williams, Walter",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=3406
"Williams, William Carlos",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=21171
"Williamson, Jack",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=8212
"Willinges, Johann",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=24059
"Willis, John",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=36170
"Willmann, Michael Lukas Leopold",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=6884
"Willoughby, David P",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=8213
"Willson, Mary Ann",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=2808
"Wilmarth, Christopher",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=5991
"Wilmarth, Christopher Mallory",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=5991
"Wilson, Alexander",https://web.archive.org/web/20120921175826/http://www.nga.gov/cgi-bin/tsearch?artistid=3407
"Wilson, Carmel",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=8214
"Wilson, Charles Banks",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=34138
"Wilson, Edward Arthur",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=34139
"Wilson, Eli Marsden",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=6601
"Wilson, Emma",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=8215
"Wilson, Eva",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=8216
"Wilson, Fred",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=30520
"Wilson, Glenn",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=8217
"Wilson, Jane",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=31495
"Wilson, John Woodrow",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=34140
"Wilson, Louise",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=31519
"Wilson, Reginald",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=34141
"Wilson, Richard",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=1979
"Wilson, Robert",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=16053
"Wilson, Sol",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=34142
"Wiltz, Arnold",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=30055
"Wimmer, Eduard Josef",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=34398
"Winck, Thomas Christian",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=23705
"Winckelmann, Johann Joachim",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=11449
"Windsheim, Hans von",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=4889
"Winghe, Joos van",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=6056
"Winifred, Princess",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=10578
"Winkfield, Trevor",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=23745
"Winkler, John W.",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=3409
"Winkler, Ralf",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=6768
"Winnewisser, Rolf",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=27674
"Winogrand, Garry",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=16502
"Winslow, Earle B.",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=35124
"Winter, Charles David",https://web.archive.org/web/20120921175811/http://www.nga.gov/cgi-bin/tsearch?artistid=24110
"Winter, Charlotte",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=8220
"Winter, Fred Alfred Theophil",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=4065
"Winterhalder, Josef the Younger",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=34763
"Winterhalter, Franz Xaver",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=1980
"Winters, Denny Sonke",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=34143
"Winters, John",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=8221
"Winters, Robin",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=23741
"Winters, Terry",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=15123
"Winzenried, Henry E.",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=34672
"Wiricx, Hieronymus",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=3399
"Wiriot, Pierre",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=2297
"Wirz, Dadi",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=33006
"Wiškovský, Eugen",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=24739
"Wissing, Willem",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=6339
"Wiswall, Etna",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=8222
"Wit, Frederik de",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=5954
"Wit, Jacob de",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=5608
"Witdoeck, Jan",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=3411
"Witdouc, Hans",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=3411
"Witebsky, Shirley",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=37247
"Witek, Joan",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=24354
"Witherstine, Donald Frederick",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=34144
"Witkiewicz, Stanislaw Ignacy",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=13550
"Witkin, Joel Peter",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=6521
"Witonski, Ted",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=34145
"Witonski, Theodore",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=34145
"Witsen, Willem Arnold",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=33017
"Witt, Frederik de",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=5954
"Witt, Leon",https://web.archive.org/web/20120921175850/http://www.nga.gov/cgi-bin/tsearch?artistid=8223
"Witte, Emanuel de",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=16054
"Witte, Pieter de",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=25192
"Witte, William B.",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=6424
"Wittel, Gaspar van",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=5660
"Wocher, Tiberius Dominikus",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=30881
"Woeiriot, Pierre",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=2297
"Woeiriot de Bouzey, Pierre II",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=2297
"Woelffer, Emerson",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=3412
"Woensam, Anton",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=27008
"Wohlgemuth, Michel",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=3413
"Woiceske, Ronau William",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=3414
"Woinoff, Wsesolod",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=3415
"Wojnarowicz, David",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=31201
"Wolchonok, Louis",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=34146
"Wolf, Ben",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=3416
"Wolf, Burton Richard",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=24131
"Wolf, Caspar",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=27325
"Wolf, Henry",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=3417
"Wolf, Joseph",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=3418
"Wolf, Wallace Leroy De",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=34227
"Wolfe, Meyer",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=34147
"Wolff, Cor de",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=5705
"Wolff, Cornelis de",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=5705
"Wolff, Efram",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=34276
"Wolff, Heinrich",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=3419
"Wolff, Kurt",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=36881
"Wolff, Matthias",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=3418
"Wolff, Paul, Dr.",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=24108
"Wolfgang, Andreas Mattaus",https://web.archive.org/web/20120921175836/http://www.nga.gov/cgi-bin/tsearch?artistid=6330
"Wolfgang, Johann Georg",https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=3421
"Wolfgang, the Elder, Georg Andreas",https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=28765
Wolfgang The Goldsmith,https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=3420
"Wolfson, Arthur",https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=8276
"Wolfson, Irving",https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=34198
"Wolfson, William",https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=34148
"Wolgemut, Michael",https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=3413
"Wolgemut, Michel",https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=3413
"Wolins, Joseph",https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=8224
"Wollaston, John",https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=1981
Wols,https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=28620
"Wong, Anna Chow Ying",https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=3422
"Wong, Martin",https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=20494
"Wood, Beatrice",https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=24804
"Wood, Christopher",https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=9876
"Wood, Franklin T.",https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=3423
"Wood, Grant",https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=1982
"Wood, John",https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=3424
"Wood, Robert",https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=7089
"Wood, Thomas Waterman",https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=34149
"Woodard, Wayne",https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=34983
"Woodbury, Charles Herbert",https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=5758
"Woodforde, Samuel",https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=9878
Woodman,https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=14765
"Woodman, Betty",https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=25890
"Woodman, Francesca",https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=34847
"Woodruff, Hale Aspacio",https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=34277
"Woods, Ranka S.",https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=8225
"Woodside I, John Archibald",https://web.archive.org/web/20120921175736/http://www.nga.gov/cgi-bin/tsearch?artistid=2810
"Woodward, George Moutard",https://web.archive.org/web/20120921175859/http://www.nga.gov/cgi-bin/tsearch?artistid=3425
"Woolf, Samuel Johnson",https://web.archive.org/web/20120921175859/http://www.nga.gov/cgi-bin/tsearch?artistid=35123
"Woolfe, John",https://web.archive.org/web/20120921175859/http://www.nga.gov/cgi-bin/tsearch?artistid=11490
"Woollett, William",https://web.archive.org/web/20120921175859/http://www.nga.gov/cgi-bin/tsearch?artistid=3426
"Woollett, William C.",https://web.archive.org/web/20120921175859/http://www.nga.gov/cgi-bin/tsearch?artistid=34150
"Woolnoth, Thomas",https://web.archive.org/web/20120921175859/http://www.nga.gov/cgi-bin/tsearch?artistid=6133
